https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/e4380cc6275d4cda94980a3a63859369/71e45accd8d04d99ab177f5385078458,136.0,71.0,127.0,104.0,146.0,98.0,395.0,118.0,73.0,138.0,575.0,62.0,120.0,122.0,136.0,115.0,267.0,146.0,145.0,35.0,204.0,120.0,230.0,40.0,206.0,66.0,54.0,45.0,40.0,86.0,49.0,170.0,57.0,74.0,153.0,17.0,106.0,12.0,30.0,78.0,35.0,52.0,3.0,,90.0,9.0,46.0,6.0,25.0,,,,130.0,22.0,5.0,13.0,13.0,,6.0,,3.0,7.0,9.0,,1.0,10.0,1.0,,,,,,,1342.0,1199.0,,,604.0,,423.0,521.0,2778.0,4189.0,,,598.0,201.0,3895.0,345.0,,515.0,569.0,337.0,2884.0,2694.0,,,243.0,6639.0,281.0,283.0,,,456.0,,,331.0,,,220.0,,,,474.0,223.0,,,117.0,50.0,,,,,171.0,32.0,,2092.0,,,,,,,328.0,,,2682.0,1818.0,1224.0,103.0,,1510.0,1706.0,1921.0,,,1554.0,,404.0,,560.0,1703.0,,39.0,139.0,,11.0,152.0,200.0,76.0,36.0,68.0,,6.0,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/a1b314bc847145cdbbce7722cf290a46/9252a737379b469fbe6362263eb368df,83.0,77.0,124.0,113.0,110.0,116.0,115.0,77.0,48.0,81.0,359.0,34.0,65.0,52.0,44.0,47.0,44.0,15.0,7.0,64.0,56.0,40.0,53.0,94.0,44.0,44.0,29.0,31.0,55.0,9.0,10.0,19.0,47.0,28.0,10.0,16.0,39.0,2.0,3.0,37.0,21.0,6.0,9.0,3.0,4.0,,3.0,1.0,4.0,,7.0,1.0,15.0,6.0,2.0,5.0,1.0,,1620.0,9.0,,2.0,9.0,2.0,6.0,3.0,6.0,,2.0,2.0,,2.0,,786.0,925.0,9843.0,972.0,500.0,300.0,218.0,385.0,1175.0,1177.0,989.0,513.0,516.0,32.0,72.0,270.0,834.0,417.0,51.0,293.0,683.0,74.0,3381.0,269.0,190.0,85.0,226.0,208.0,127.0,155.0,184.0,1996.0,481.0,356.0,4077.0,290.0,183.0,311.0,373.0,2541.0,84.0,40.0,2185.0,137.0,15.0,15.0,2318.0,582.0,2048.0,92.0,24.0,35.0,372.0,88.0,215.0,117.0,1593.0,2288.0,488.0,432.0,51.0,62.0,96.0,61.0,30.0,72.0,17.0,387.0,77.0,35.0,53.0,1823.0,307.0,34.0,265.0,40.0,110.0,61.0,56.0,1616.0,22.0,27.0,184.0,1305.0,40.0,33.0,44.0,13.0,4.0,1009.0,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/f93d7343f26644b790a026a0ab9161c4/87a33def05f7419ebb1d61ceec9d06c3,117.0,143.0,198.0,117.0,141.0,176.0,239.0,269.0,85.0,214.0,993.0,114.0,103.0,36.0,133.0,121.0,68.0,55.0,243.0,84.0,115.0,36.0,245.0,21.0,160.0,45.0,77.0,54.0,37.0,194.0,22.0,222.0,49.0,78.0,15.0,45.0,151.0,7.0,38.0,39.0,23.0,59.0,53.0,,16.0,,3.0,5.0,8.0,,2.0,,24.0,2.0,7.0,1.0,,,13.0,,7.0,,,,2.0,7.0,,,,,,,7.0,1737.0,2030.0,,,1078.0,,6244.0,714.0,,,,,750.0,3286.0,,548.0,,569.0,,371.0,,,,,386.0,,307.0,358.0,,,496.0,,,521.0,,,291.0,,,,3472.0,4934.0,,,1194.0,1725.0,,,,,1448.0,1951.0,,,,,,,,,,,,,,,890.0,,,,,,,,,,,,,,2586.0,,,,1975.0,,2019.0,1280.0,1196.0,,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/cf94d3e1e7814b9d9e503355ae55e620/9033aae1b9f54e2e9b599c0ff5d93145,384.0,280.0,659.0,515.0,744.0,382.0,326.0,605.0,240.0,220.0,3508.0,303.0,340.0,164.0,167.0,154.0,260.0,178.0,187.0,85.0,246.0,113.0,102.0,86.0,145.0,94.0,219.0,37.0,91.0,351.0,37.0,175.0,144.0,111.0,9.0,55.0,164.0,7.0,67.0,178.0,37.0,47.0,76.0,1.0,182.0,,154.0,6.0,10.0,,,,40.0,,,,4.0,,40.0,,30.0,,,,3.0,7.0,8.0,,,,,,,7201.0,5540.0,,,6952.0,,9409.0,3154.0,,,,,3275.0,9064.0,,2717.0,,2926.0,,1742.0,,,,,1462.0,,1579.0,1708.0,,,2408.0,,,1976.0,,,2163.0,,,,,,,,5041.0,4892.0,,,,,4422.0,3890.0,,,,,,,,,,,,,,,2770.0,,,,,,,,,,,,,,,,,,,,,,,,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/e5303109ad5a4988b17dc0db8e292325/db110fe478f0461e85e7ecba2f02293f,84.0,48.0,133.0,97.0,102.0,52.0,100.0,61.0,56.0,72.0,330.0,39.0,71.0,67.0,54.0,61.0,50.0,51.0,15.0,75.0,102.0,28.0,68.0,63.0,49.0,37.0,54.0,19.0,46.0,24.0,29.0,56.0,67.0,37.0,11.0,14.0,36.0,5.0,6.0,38.0,32.0,16.0,12.0,30.0,4.0,4.0,21.0,2.0,9.0,,9.0,,12.0,5.0,2.0,2.0,,,789.0,8.0,6.0,7.0,13.0,,,3.0,6.0,3.0,7.0,,,10.0,,692.0,938.0,8587.0,1269.0,542.0,259.0,249.0,397.0,1334.0,1082.0,835.0,950.0,572.0,29.0,105.0,322.0,785.0,390.0,54.0,295.0,807.0,80.0,2981.0,367.0,201.0,101.0,216.0,207.0,92.0,123.0,250.0,2090.0,541.0,319.0,2850.0,272.0,193.0,443.0,406.0,1991.0,124.0,61.0,1893.0,194.0,42.0,11.0,1823.0,499.0,1794.0,98.0,25.0,32.0,336.0,72.0,367.0,102.0,1417.0,1521.0,534.0,466.0,95.0,88.0,131.0,62.0,35.0,130.0,44.0,433.0,113.0,51.0,74.0,1209.0,428.0,22.0,390.0,45.0,214.0,34.0,82.0,802.0,7.0,29.0,220.0,616.0,45.0,77.0,59.0,14.0,22.0,465.0,,2.0
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/88cd2761424245c7b55d8995e71ab019/27af773385864dbfb0dc13d2285594f3,85.0,49.0,138.0,111.0,103.0,43.0,101.0,99.0,45.0,82.0,346.0,37.0,96.0,54.0,41.0,43.0,41.0,55.0,7.0,32.0,98.0,16.0,55.0,50.0,40.0,41.0,60.0,16.0,67.0,30.0,7.0,59.0,45.0,29.0,12.0,3.0,32.0,4.0,,43.0,27.0,15.0,18.0,,6.0,16.0,4.0,10.0,3.0,,,,13.0,,4.0,,,,5.0,,,3.0,,,,,2.0,3.0,2.0,,,5.0,,852.0,886.0,4979.0,1238.0,464.0,635.0,218.0,486.0,1165.0,886.0,888.0,8570.0,467.0,24.0,91.0,257.0,650.0,421.0,56.0,298.0,696.0,69.0,2489.0,2781.0,251.0,54.0,221.0,170.0,272.0,247.0,217.0,1557.0,526.0,315.0,,285.0,158.0,284.0,362.0,1686.0,60.0,45.0,1841.0,494.0,29.0,15.0,1875.0,374.0,1634.0,255.0,29.0,16.0,328.0,39.0,2199.0,436.0,1220.0,,374.0,420.0,49.0,139.0,187.0,57.0,34.0,75.0,22.0,252.0,72.0,43.0,52.0,,1093.0,22.0,766.0,35.0,1056.0,13.0,30.0,,,21.0,981.0,14.0,32.0,38.0,23.0,3.0,10.0,,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/1c7d88a820db46d093be188edfe325d6/6396cae92b0442419cbf0491de7626a2,231.0,88.0,118.0,81.0,116.0,63.0,289.0,171.0,73.0,143.0,617.0,77.0,122.0,125.0,293.0,120.0,186.0,67.0,43.0,76.0,174.0,108.0,267.0,19.0,185.0,79.0,47.0,45.0,42.0,57.0,20.0,172.0,75.0,28.0,60.0,5.0,55.0,37.0,6.0,67.0,22.0,52.0,86.0,,171.0,,8.0,5.0,9.0,,,,10.0,11.0,,10.0,2.0,2.0,,,5.0,,,,3.0,6.0,7.0,,2.0,,,2.0,6.0,1369.0,1073.0,,,606.0,,405.0,520.0,,,,,581.0,223.0,,370.0,,477.0,5934.0,446.0,,2853.0,,,298.0,4785.0,290.0,304.0,,,381.0,,,322.0,,,359.0,,,,2618.0,339.0,,,91.0,26.0,,,,,119.0,44.0,,2197.0,,,,,,,2746.0,,,2785.0,,2584.0,125.0,,,2324.0,,,,2079.0,,1334.0,,1731.0,1629.0,,110.0,1289.0,,11.0,304.0,1003.0,192.0,189.0,101.0,,,2.0
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/e7680f87e11641aa96d1d02e875466de/8387b0a0fdcf48d190cf276c71d401c1,105.0,163.0,214.0,104.0,103.0,78.0,223.0,578.0,221.0,100.0,715.0,61.0,81.0,62.0,164.0,117.0,61.0,37.0,257.0,102.0,102.0,77.0,274.0,17.0,63.0,22.0,83.0,33.0,47.0,92.0,17.0,141.0,81.0,36.0,20.0,29.0,201.0,7.0,29.0,60.0,26.0,46.0,73.0,1.0,44.0,1.0,11.0,5.0,7.0,,,,12.0,3.0,,15.0,,,22.0,1.0,7.0,,1.0,,3.0,15.0,,5.0,,,,,,1238.0,1193.0,,,655.0,,665.0,578.0,,,,,582.0,2262.0,,443.0,,465.0,4180.0,348.0,,,,,312.0,,280.0,222.0,,,232.0,,,322.0,,,196.0,,,,2262.0,5825.0,,,294.0,158.0,,,,,402.0,131.0,,2351.0,,,,,,,2801.0,,,,,,175.0,,,,,,,,,2190.0,,2112.0,,,1788.0,1813.0,,,809.0,1009.0,928.0,1599.0,1431.0,,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/e5303109ad5a4988b17dc0db8e292325/9d291470cac44b62b9087eb256ac1550,113.0,55.0,108.0,76.0,119.0,60.0,74.0,58.0,39.0,43.0,344.0,42.0,65.0,30.0,43.0,44.0,16.0,38.0,11.0,46.0,55.0,9.0,34.0,48.0,39.0,22.0,23.0,13.0,42.0,4.0,21.0,16.0,38.0,13.0,,3.0,23.0,6.0,4.0,34.0,19.0,2.0,2.0,9.0,,4.0,4.0,1.0,2.0,,2.0,4.0,12.0,1.0,2.0,3.0,,,708.0,6.0,,2.0,11.0,,,2.0,5.0,,1.0,,,6.0,,702.0,769.0,8520.0,1053.0,462.0,201.0,213.0,412.0,1146.0,956.0,756.0,1026.0,539.0,26.0,70.0,242.0,621.0,375.0,31.0,290.0,591.0,38.0,2939.0,301.0,174.0,38.0,231.0,205.0,104.0,93.0,169.0,2100.0,499.0,365.0,2592.0,239.0,129.0,310.0,231.0,1831.0,46.0,27.0,1753.0,164.0,15.0,14.0,1582.0,403.0,1595.0,74.0,15.0,15.0,277.0,39.0,351.0,98.0,1363.0,1472.0,350.0,318.0,48.0,54.0,62.0,36.0,34.0,48.0,12.0,289.0,66.0,29.0,54.0,1009.0,416.0,24.0,380.0,26.0,219.0,12.0,39.0,683.0,2.0,9.0,205.0,497.0,28.0,33.0,33.0,6.0,15.0,370.0,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/df482a76976049cf9c3058a7bdfc7084/a4c4cca8d8094e7c9f836eb335b5bbbf,59.0,69.0,98.0,71.0,93.0,47.0,100.0,73.0,44.0,58.0,356.0,35.0,51.0,39.0,17.0,46.0,28.0,34.0,,16.0,55.0,16.0,54.0,33.0,39.0,32.0,41.0,14.0,56.0,26.0,,22.0,33.0,21.0,10.0,3.0,15.0,4.0,3.0,26.0,21.0,7.0,11.0,,10.0,4.0,12.0,6.0,3.0,3.0,3.0,3.0,9.0,,,3.0,,,,,1.0,,,,,,3.0,,,,,,,649.0,644.0,,1195.0,372.0,6917.0,155.0,339.0,1038.0,854.0,1183.0,3617.0,401.0,21.0,108.0,168.0,539.0,291.0,42.0,247.0,619.0,63.0,,1374.0,190.0,47.0,203.0,189.0,2153.0,2429.0,204.0,1450.0,315.0,251.0,,315.0,147.0,226.0,272.0,,50.0,37.0,,1090.0,13.0,5.0,,445.0,,1266.0,14.0,13.0,203.0,42.0,1651.0,882.0,,,375.0,350.0,46.0,616.0,1007.0,42.0,35.0,53.0,25.0,272.0,63.0,18.0,71.0,,1141.0,10.0,1024.0,31.0,998.0,16.0,28.0,,4.0,22.0,902.0,11.0,17.0,26.0,18.0,12.0,28.0,,,
https://courses.openedu.ru/courses/course-v1:spbstu+PHYLOS+fall_2018/courseware/df482a76976049cf9c3058a7bdfc7084/f3dd04217e344c53b9b925e9b86c3933,76.0,36.0,106.0,73.0,72.0,34.0,47.0,77.0,27.0,26.0,371.0,29.0,64.0,42.0,13.0,30.0,14.0,9.0,,3.0,48.0,10.0,31.0,30.0,26.0,23.0,34.0,3.0,46.0,17.0,3.0,12.0,27.0,25.0,,3.0,9.0,3.0,3.0,41.0,13.0,2.0,3.0,,10.0,2.0,5.0,3.0,2.0,,2.0,2.0,14.0,,,,,,,,,,2.0,,,,2.0,,,,,,,657.0,607.0,,1136.0,371.0,7574.0,139.0,374.0,1095.0,941.0,1167.0,3703.0,381.0,18.0,75.0,159.0,642.0,253.0,40.0,196.0,639.0,57.0,,1626.0,203.0,35.0,215.0,206.0,2337.0,2463.0,130.0,1469.0,362.0,269.0,,343.0,119.0,229.0,277.0,,32.0,16.0,,1208.0,2.0,3.0,,501.0,,1382.0,7.0,5.0,190.0,25.0,1723.0,899.0,,,342.0,373.0,29.0,568.0,964.0,24.0,26.0,45.0,8.0,318.0,75.0,20.0,65.0,,1095.0,15.0,1067.0,20.0,1122.0,12.0,19.0,,,15.0,899.0,14.0,8.0,14.0,10.0,7.0,17.0,,,2.0
