https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/b732f327d7c64541ba9f1f1d54922dab/6b114d8f837841fba19cbb5b251206fa,3601.0,97.0,76.0,65.0,43.0,34.0,13.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/d61770d362f24eeebb176d8cbb9bb616/0592ae1630b547d0bc20221baa3631e3,66.0,19.0,12.0,6.0,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,32.0,,,,159.0,,,,,,,5.0,,,,,,89.0,,,,,,,,126.0,,,27.0,,,,,29.0,,63.0,108.0,,,,,69.0,3.0,,,143.0,,,109.0,78.0,,,,,,,105.0,,,,,,3.0,,,,,,13.0,121.0,,22.0,,75.0,,662.0,20.0,,18.0,,15.0,28.0,3.0,6.0,,15.0,,167.0,27.0,29.0,,61.0,25.0,,,,3.0,,22.0,5.0,,94.0,17.0,10.0,3.0,79.0,,8.0,,76.0,,,,,20.0,22.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/56e39e76feee425d820df6aa4a91fb6d/1ff6a2f46b504eb88965f69ed5dfd865,85.0,13.0,15.0,2.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,42.0,,,,131.0,,,,,,,36.0,,,,,62.0,20.0,,,3.0,,,,,73.0,,7.0,32.0,,,,,12.0,,75.0,140.0,,,52.0,,170.0,4.0,,,43.0,,,7.0,19.0,,,109.0,,,,70.0,95.0,85.0,10.0,,,4.0,1.0,3.0,10.0,13.0,36.0,24.0,7.0,119.0,3.0,,82.0,4.0,658.0,21.0,52.0,28.0,231.0,29.0,5.0,3.0,4.0,25.0,24.0,50.0,70.0,4.0,,4.0,9.0,35.0,4.0,69.0,21.0,59.0,,25.0,1.0,,16.0,41.0,2.0,7.0,20.0,1.0,6.0,,49.0,,,,102.0,58.0,47.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd,71.0,50.0,102.0,29.0,29.0,92.0,130.0,44.0,9.0,391.0,241.0,98.0,394.0,46.0,261.0,104.0,380.0,312.0,152.0,588.0,295.0,699.0,87.0,194.0,134.0,418.0,196.0,165.0,286.0,113.0,172.0,167.0,165.0,116.0,178.0,34.0,95.0,53.0,65.0,191.0,349.0,212.0,278.0,123.0,215.0,101.0,36.0,10.0,175.0,84.0,65.0,256.0,108.0,40.0,56.0,59.0,18.0,55.0,20.0,54.0,8.0,19.0,28.0,74.0,50.0,54.0,26.0,86.0,78.0,18.0,43.0,46.0,,20.0,55.0,171.0,51.0,199.0,146.0,42.0,32.0,35.0,40.0,49.0,155.0,84.0,9.0,63.0,29.0,63.0,,57.0,42.0,55.0,54.0,8.0,17.0,22.0,,52.0,68.0,4.0,12.0,7.0,58.0,,97.0,,,27.0,,30.0,2.0,,8.0,13.0,,6.0,29.0,22.0,73.0,23.0,1.0,,15.0,10.0,8.0,3.0,88.0,,1.0,170.0,,5.0,,,,,,,2.0,2.0,,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/4d8862dfb727403f9f756cb145c6148b/6090ae71aede453f92c1f64a370db40e,70.0,91.0,312.0,21.0,10.0,11.0,5.0,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,,,142.0,,,186.0,,,,,16.0,,,214.0,,,,,,,,,152.0,,,64.0,,,,,,16.0,,2.0,,,7.0,,,126.0,4.0,,6.0,,,38.0,77.0,,84.0,,53.0,,534.0,54.0,,1.0,,9.0,100.0,13.0,96.0,,4.0,,14.0,7.0,28.0,,26.0,249.0,,,,16.0,13.0,,46.0,,,83.0,43.0,19.0,12.0,16.0,54.0,,13.0,,,,21.0,78.0,11.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94,40.0,86.0,65.0,25.0,,180.0,97.0,19.0,8.0,,,,323.0,,220.0,,360.0,300.0,191.0,,157.0,319.0,,48.0,102.0,111.0,265.0,93.0,176.0,178.0,126.0,181.0,43.0,19.0,86.0,30.0,46.0,76.0,241.0,173.0,125.0,117.0,202.0,150.0,143.0,87.0,8.0,9.0,45.0,289.0,264.0,38.0,77.0,39.0,37.0,44.0,112.0,216.0,12.0,111.0,7.0,14.0,20.0,72.0,30.0,77.0,17.0,22.0,523.0,6.0,153.0,27.0,,45.0,123.0,248.0,27.0,28.0,48.0,124.0,25.0,26.0,39.0,14.0,26.0,3.0,33.0,24.0,13.0,19.0,151.0,72.0,73.0,27.0,27.0,4.0,13.0,9.0,9.0,55.0,58.0,1.0,20.0,2.0,94.0,2.0,37.0,,,30.0,3.0,44.0,44.0,30.0,90.0,21.0,,7.0,83.0,8.0,7.0,5.0,7.0,1.0,9.0,7.0,13.0,128.0,25.0,12.0,,290.0,,119.0,,,,,,,,52.0,2.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/8161ea56651c4233a811322907404cd6/375bb58eabfb4729a697016f148d47f7,23.0,76.0,223.0,19.0,,,3.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,69.0,,90.0,,,,,71.0,22.0,,,,24.0,8.0,,191.0,15.0,,,,115.0,40.0,,20.0,96.0,,,,29.0,8.0,,16.0,91.0,,,5.0,36.0,192.0,,226.0,13.0,35.0,4.0,98.0,290.0,537.0,15.0,,14.0,41.0,40.0,59.0,181.0,7.0,24.0,56.0,,13.0,13.0,16.0,119.0,14.0,29.0,2.0,2.0,9.0,22.0,2.0,40.0,21.0,11.0,142.0,,7.0,,,3.0,,14.0,2.0,106.0,3.0,20.0,19.0,10.0,1.0,22.0,9.0,9.0,118.0,18.0,26.0,12.0,10.0,,,80.0,,106.0,11.0,11.0,,4.0,192.0,,,,,,135.0,12.0,14.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/18ff91d0cb3b469f8b10dbd449090b65/7732f002b106467286f2a31c909a782a,62.0,78.0,89.0,8.0,18.0,16.0,,4.0,,,,,,,,,,,,,,,,,,,,29.0,,,,116.0,,,,,,,9.0,,,,,,11.0,,,3.0,,,,,199.0,,19.0,249.0,,,,,,,21.0,17.0,,,157.0,,9.0,,,,68.0,,,31.0,5.0,,,7.0,,15.0,,97.0,,8.0,5.0,,37.0,15.0,63.0,5.0,228.0,38.0,,141.0,,,,,160.0,2.0,539.0,47.0,202.0,,,,4.0,16.0,35.0,,,78.0,16.0,,2.0,75.0,17.0,9.0,39.0,10.0,21.0,25.0,10.0,,30.0,,,3.0,3.0,9.0,21.0,11.0,26.0,,,,,,12.0,37.0,15.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/8161ea56651c4233a811322907404cd6/bc6d7473610946e3bffa9afe24c633cf,116.0,8.0,33.0,9.0,1.0,6.0,,,3.0,,,,,,,,,,,,,,,,,,,16.0,,,,4.0,,22.0,,,,,53.0,52.0,,,,51.0,48.0,,113.0,50.0,,,,130.0,2.0,,70.0,18.0,,,,18.0,3.0,,15.0,69.0,,,12.0,26.0,212.0,,25.0,30.0,3.0,36.0,27.0,526.0,102.0,53.0,,85.0,50.0,,37.0,57.0,12.0,34.0,8.0,,4.0,4.0,1.0,49.0,,44.0,3.0,,2.0,43.0,,159.0,,3.0,14.0,3.0,52.0,9.0,32.0,,,4.0,3.0,4.0,1.0,6.0,12.0,5.0,5.0,24.0,2.0,11.0,,19.0,26.0,7.0,,,4.0,36.0,,12.0,10.0,,6.0,21.0,2.0,,,,,,7.0,23.0,5.0,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a,153.0,16.0,16.0,13.0,,45.0,1.0,,10.0,,,,241.0,,151.0,,20.0,196.0,24.0,,43.0,364.0,,46.0,183.0,56.0,102.0,20.0,99.0,139.0,40.0,11.0,62.0,7.0,37.0,237.0,54.0,31.0,77.0,34.0,260.0,87.0,32.0,36.0,110.0,79.0,48.0,1.0,12.0,8.0,227.0,31.0,12.0,30.0,55.0,16.0,39.0,99.0,16.0,63.0,1.0,16.0,,20.0,13.0,105.0,2.0,24.0,200.0,2.0,42.0,49.0,,82.0,101.0,503.0,35.0,9.0,175.0,70.0,,1.0,30.0,15.0,35.0,1.0,3.0,1.0,,4.0,2.0,1.0,2.0,134.0,1.0,10.0,18.0,20.0,11.0,15.0,,,14.0,,15.0,12.0,60.0,11.0,,28.0,,75.0,21.0,21.0,7.0,11.0,,24.0,13.0,3.0,27.0,8.0,2.0,,,,10.0,129.0,,1.0,,9.0,1.0,16.0,,,,,,,,2.0,,
https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/8cea12e6c2a84649b7bc23501c8069c1/8bf6943b10b242de8a5f3c16f19da073,60.0,60.0,136.0,15.0,17.0,6.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,33.0,,,,85.0,,,,,,,7.0,,,,,,3.0,,,38.0,,,,,172.0,,34.0,113.0,,,,,46.0,,59.0,310.0,,,,,13.0,3.0,,,68.0,,,15.0,31.0,,,16.0,,15.0,,18.0,,402.0,22.0,,,12.0,60.0,4.0,51.0,25.0,,245.0,9.0,,,,88.0,33.0,301.0,41.0,,3.0,,,30.0,29.0,58.0,,4.0,,17.0,10.0,10.0,,3.0,17.0,,,63.0,25.0,12.0,,42.0,,,8.0,25.0,2.0,3.0,12.0,94.0,,32.0,,,,13.0,9.0,11.0,
