user_name                                 user_id
brave-clever-ringedseal                    900916
brave-clever-sunbear                       969943
brave-dazzling-kiwi                       1236047
brave-dazzling-paca                        308557
brave-dazzling-royalpenguin               1084996
brave-delightful-agilemangabey             636436
brave-delightful-firefly                   902191
brave-delightful-orangutan                 512433
brave-eager-anoa                           907015
brave-eager-mouselemur                    1237527
brave-easy-axolotl                        1114528
brave-easy-turkey                         1052809
brave-elegant-addax                       1237575
brave-elegant-lionfish                       4099
brave-elegant-vervet                       924412
brave-faithful-hogdeer                     886111
brave-gentle-snowyowl                      899371
brave-glamorous-barramundi                   4264
brave-glamorous-zokor                     1060063
brave-hallowed-gerbil                     1231927
brave-handsome-barramundi                 1157953
brave-handsome-puffin                      898288
brave-important-greaterbilby               404116
brave-important-vole                       900463
brave-inexpensive-grayseal                1133020
brave-jolly-degu                          1220890
brave-kind-weddellseal                    1119139
brave-lively-meerkat                       604447
brave-long-dwarfrabbit                     901807
brave-long-eland                          1044460
brave-magnificent-anoa                     967315
brave-mealy-kouprey                        901693
brave-muscular-domesticsheep               631936
brave-muscular-hartebeest                 1161118
brave-mushy-cattle                         538973
brave-mushy-coati                         1034602
brave-mushy-leopardseal                    512355
brave-mushy-molerat                       1157803
brave-nice-pocketgopher                    899530
brave-plain-vole                           515589
brave-polite-kultarr                       512154
brave-polite-puffin                        897328
brave-powerful-horseshoecrab              1109275
brave-proud-mouflon                        899275
brave-quaint-hummingbird                   900934
brave-quaint-skunk                         126370
brave-rich-easternmole                    1020184
brave-shy-elephantshrew                    899842
brave-shy-puffin                          1043140
brave-stocky-genet                        1241439
brave-tender-elk                          1146934
brave-thankful-hummingbird                1170739
brave-ugly-domesticsheep                   522845
brave-uninterested-sclaterslemur          1116358
brave-unsightly-ayeaye                     559301
brave-unsightly-kowari                     901276
calm-aggressive-flamingo                  1194544
calm-alive-pudu                            988429
calm-alive-saola                          1149754
calm-ambitious-pocketgopher                398339
calm-attractive-chimpanzee                 898879
calm-bald-coyote                          1082347
calm-beautiful-beardedsaki                 899359
calm-better-capybara                       899056
calm-careful-panther                      1128508
calm-careful-snowleopard                  1123735
calm-clean-nilgai                          900193
calm-clean-zorilla                         974197
calm-clever-eland                         1043611
calm-clever-mandrill                       901471
calm-clever-vervet                         509472
calm-dead-meerkat                          899362
calm-dead-raccoondog                      1109104
calm-delightful-peccary                    900946
calm-drab-muskdeer                        1019110
calm-eager-chickadee                       902389
calm-eager-sugarglider                     276183
calm-easy-caspianseal                      899245
calm-easy-puma                             525002
calm-fit-boar                               72609
calm-fit-elephants                        1025251
calm-fit-solenodon                         897652
calm-flabby-anoa                           888544
calm-gentle-arabiancamel                   895720
calm-gentle-kouprey                       1033165
calm-gorgeous-markhor                      209196
calm-handsome-addax                        931063
calm-handsome-giantsquid                  1086340
calm-happy-antechinus                      899515
calm-happy-brocketdeer                     571331
calm-helpful-opossum                      1043335
calm-helpful-pronghorn                     901999
calm-jolly-slothbear                       515127
calm-jolly-zorilla                        1209556
calm-kind-duiker                          1176709
calm-lively-anoa                          1012987
calm-long-gerbil                          1137715
calm-mealy-manatee                         465724
calm-muscular-guenon                       935290
calm-mushy-squirrelmonkey                 1044274
calm-nice-cormorant                         34379
calm-nice-crabeatingfox                    902569
calm-nice-tayra                           1157815
calm-obedient-duiker                       681304
calm-obedient-sandpipers                  1165906
calm-plain-gerbil                         1071181
calm-plump-canary                          539111
calm-plump-saiga                          1106392
calm-polite-onager                         900292
calm-poor-kingpenguin                     1239585
calm-powerful-canary                      1124446
calm-powerful-desman                      1019932
calm-rich-ibex                             557732
calm-rich-moose                            903484
calm-rich-orangutan                        823996
calm-scruffy-leopardseal                   901960
calm-short-agouti                          901582
calm-shy-blackbear                         524846
calm-silly-kiwi                            413464
calm-silly-wildebeest                     1044502
calm-skinny-surili                         788107
calm-stocky-andeanbear                     376239
calm-unimportant-butterflyfish             984559
calm-unkempt-sitatunga                    1104142
calm-unsightly-okapi                       842647
calm-unsightly-paca                         26826
calm-vast-dog                              900322
calm-vast-starfish                         524258
calm-victorious-hamster                    400550
calm-victorious-rockhyrax                  688120
calm-witty-ayeaye                          513309
calm-wonderful-emu                         191796
calm-wrong-cloudedleopard                 1043548
calm-zealous-aardwolf                     1045186
calm-zealous-africanlinsang               1038670
calm-zealous-caspianseal                   574949
careful-agreeable-chipmunk                1044244
careful-agreeable-dikdik                   454006
careful-agreeable-pygmyanteater            559862
careful-ambitious-kangaroorat              900595
careful-bald-treehyrax                     951340
careful-beautiful-wildcat                  808720
careful-better-liger                      1044172
careful-brave-cattle                       410456
careful-calm-mountaingoat                   11675
careful-careful-ringedseal                1043206
careful-chubby-hamster                     546848
careful-clever-blacksquirrel              1146829
careful-clever-blackstork                 1054453
careful-clever-commonseal                 1168960
careful-clever-panther                    1130200
careful-dazzling-taruca                    898801
careful-delightful-kowari                   56735
careful-delightful-takin                  1160578
careful-delightful-whaleshark             1086694
careful-drab-tapir                         101325
careful-easy-anteater                     1005073
careful-elegant-elk                        187998
careful-elegant-kowari                    1133158
careful-elegant-lynx                       514818
careful-elegant-slowloris                  900301
careful-faithful-antelope                 1044289
careful-faithful-muskrat                  1154326
careful-faithful-sandpipers               1160434
careful-famous-americanwolf               1109515
careful-fancy-puffin                       897307
careful-flabby-goldenmole                  933316
careful-flabby-jaguarundi                  902461
careful-glamorous-hedgehog                1237537
careful-gorgeous-phascogale                901447
careful-hallowed-mountainbeaver            556379
careful-hallowed-peacock                  1042972
careful-handsome-sifaka                    844813
careful-handsome-vervet                   1160608
careful-important-firefly                  289843
careful-important-prairiedog              1068193
careful-inexpensive-beardedsaki            904003
careful-inexpensive-pademelon              611221
careful-kind-deer                         1160797
careful-lively-mink                        901345
careful-long-puffin                        895588
careful-mealy-tamandua                     900184
careful-mushy-boxjellyfish                1158130
careful-obedient-flyingfish               1212823
careful-obedient-warthog                   903778
careful-plain-coyote                       453798
careful-polite-grayseal                   1113550
careful-polite-panther                    1130056
careful-powerful-plover                   1060789
careful-rich-beardedsaki                  1160470
careful-rich-coypu                         898396
careful-scruffy-opossum                   1066798
careful-short-americanwolf                1086370
careful-shy-duiker                         899230
careful-shy-snowyowl                       899236
careful-skinny-marmot                      543611
careful-skinny-serval                      897526
careful-skinny-snowleopard                1033732
careful-stocky-lemur                       899968
careful-thankful-africanwilddog           1175563
careful-ugly-jackrabbit                    897532
careful-ugly-puffin                       1000732
careful-victorious-hedgehog                898234
careful-witty-gazelle                     1262955
careful-wonderful-chicken                  158518
careful-wonderful-kipunji                  515919
careful-wrong-honeybadger                  540920
chubby-aggressive-douc                    1147705
chubby-agreeable-agilemangabey            1064602
chubby-agreeable-wolverine                1057063
chubby-alive-wildebeest                   1161139
chubby-attractive-okapi                    578078
chubby-beautiful-firefly                  1154815
chubby-beautiful-yak                      1151062
chubby-better-lechwe                      1158001
chubby-better-pygmyoctopus                 961123
chubby-calm-oribi                          350843
chubby-careful-bighornsheep               1157725
chubby-careful-robin                       537407
chubby-careful-wombat                      900220
chubby-clean-zokor                         190805
chubby-clever-barramundi                  1157755
chubby-dead-yak                           1158067
chubby-drab-gazelle                       1059844
chubby-drab-numbat                        1054447
chubby-famous-hippopotamus                 478095
chubby-fancy-dog                          1023781
chubby-fancy-domesticgoat                 1066930
chubby-fancy-walrus                        972901
chubby-fit-chicken                        1043818
chubby-fit-mink                            916711
chubby-fit-onager                         1217029
chubby-glamorous-blackstork               1054600
chubby-glamorous-malbrouck                 903436
chubby-inexpensive-seaotter                306062
chubby-lively-elephants                    356580
chubby-lively-elephantseal                 897733
chubby-lively-quokka                        11854
chubby-long-tenrec                        1160824
chubby-mealy-snowleopard                  1043923
chubby-mushy-pademelon                    1193092
chubby-nice-miniaturehorse                 901267
chubby-plain-cuscus                       1000396
chubby-plump-paca                         1248157
chubby-polite-panther                     1175191
chubby-powerful-kouprey                   1140133
chubby-proud-bluemonkey                    488918
chubby-proud-chipmunk                      933103
