time_access,page_url
2019-03-16 20:50:21,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-16 20:50:21,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-16 20:50:23,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-16 20:58:55,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-16 21:00:58,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-16 21:00:58,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-16 21:01:00,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-16 21:01:01,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-16 21:01:37,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-17 13:03:36,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-17 13:13:52,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-17 13:13:52,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-17 13:13:53,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-17 13:21:00,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:14,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:15,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:30,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:31,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:43,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:44,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:53,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:21:54,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:22:09,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:22:10,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:22:24,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:24:24,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 13:24:25,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 18:29:32,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 18:29:34,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-17 18:29:41,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/?child=last
2019-03-18 12:03:08,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-18 12:03:08,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-18 12:03:12,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/4badef0dae9746b7a1c21c216c9b1efd/
2019-03-18 12:52:23,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-18 13:28:07,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-18 13:28:09,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-19 21:32:39,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-19 21:32:39,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-19 21:32:41,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/da3680547a9942daabd3c77ff97ae450/022ecf8906a24ea2855e5cafa256a91d/
2019-03-19 21:33:48,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 10:55:26,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 10:55:26,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 10:55:28,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 10:55:29,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 10:55:45,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:06:48,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:06:48,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:06:49,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:23:03,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-20 12:23:05,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-20 12:23:06,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/83921d2d05e848dba220ab52731d2e1b/e4cc879293984e6fa21610ee623f3c15/
2019-03-20 12:30:01,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 12:30:01,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 12:30:03,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 12:31:11,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:49:32,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:49:32,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 12:49:34,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/8b9c668f60c4428e9590b5eb0b30bb94/
2019-03-20 14:26:53,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:26:53,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:07,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:08,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:13,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:14,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:24,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:25,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
2019-03-20 14:27:33,https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/courseware/2fa0fe95796b48dfa3be7d65789941b7/29e7c9f15bd44773877e6420fd30e34a/
